EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM1268,34,26-35,No,Non-Travel,1375,Sales,10,3,Life Sciences,1,1774,4,Male,87,3,2,Sales Executive,3,Divorced,28126,25k-30k,12313,1,Y,Yes,14,3,3,80,1,15,3,3,15,14,0,7
RM1271,34,26-35,No,Travel_Rarely,511,Sales,3,2,Life Sciences,1,1779,4,Female,32,1,2,Sales Executive,4,Single,54206,50k-55k,25353,5,Y,No,12,3,1,80,0,6,3,3,2,2,2,2
RM1291,34,26-35,Yes,Travel_Frequently,234,Research & Development,9,4,Life Sciences,1,1807,4,Male,93,3,2,Laboratory Technician,1,Married,15916,15k-20k,6208,4,Y,No,17,3,3,80,1,11,3,2,7,1,0,7
RM1301,34,26-35,No,Travel_Rarely,810,Sales,8,2,Technical Degree,1,1823,2,Male,92,4,2,Sales Executive,3,Married,47756,45k-50k,22128,1,Y,No,21,4,3,80,2,10,5,3,10,8,4,8
RM1343,34,26-35,No,Travel_Rarely,1480,Sales,4,3,Life Sciences,1,1882,3,Male,64,3,3,Sales Executive,4,Married,52388,50k-55k,24444,2,Y,Yes,13,3,4,80,3,9,3,3,5,3,1,0
RM1354,34,26-35,Yes,Non-Travel,967,Research & Development,16,4,Technical Degree,1,1905,4,Male,85,1,1,Research Scientist,1,Married,32420,30k-35k,14460,1,Y,Yes,23,4,2,80,1,5,2,3,5,2,3,0
RM1360,34,26-35,No,Travel_Rarely,735,Sales,3,1,Medical,1,1915,4,Female,75,2,2,Sales Executive,4,Married,36490,35k-40k,16495,3,Y,Yes,12,3,3,80,0,9,3,2,4,2,0,1
RM1369,34,26-35,No,Travel_Frequently,735,Research & Development,22,4,Other,1,1932,3,Male,86,2,2,Research Scientist,4,Married,56492,55k-60k,26496,1,Y,Yes,15,3,2,80,0,16,3,3,15,10,6,11
RM1385,34,26-35,No,Travel_Rarely,937,Sales,1,3,Marketing,1,1950,1,Male,32,3,3,Sales Executive,4,Single,17040,15k-20k,6770,1,Y,No,21,4,1,80,0,14,3,2,14,8,2,1
RM1386,34,26-35,No,Travel_Rarely,1239,Sales,13,4,Medical,1,1951,4,Male,39,3,3,Sales Executive,3,Divorced,49328,45k-50k,22914,1,Y,No,18,3,3,80,1,9,2,2,8,7,1,1
RM1447,34,26-35,No,Travel_Rarely,704,Sales,28,3,Marketing,1,2035,4,Female,95,2,2,Sales Executive,3,Married,21456,20k-25k,8978,1,Y,No,21,4,4,80,2,8,2,3,8,7,1,7
RM1470,34,26-35,No,TravelRarely,628,Research & Development,8,3,Medical,1,2068,2,Male,82,4,2,Laboratory Technician,3,Married,23956,20k-25k,10228,2,Y,No,12,3,1,80,0,6,3,4,4,3,1,2
RM1470,34,26-35,No,TravelRarely,628,Research & Development,8,3,Medical,1,2068,2,Male,82,4,2,Laboratory Technician,3,Married,23956,20k-25k,10228,2,Y,No,12,3,1,80,0,6,3,4,4,3,1,2
RM011,35,26-35,No,Travel_Rarely,809,Research & Development,16,3,Medical,1,14,1,Male,84,4,1,Laboratory Technician,2,Married,36458,35k-40k,16479,0,Y,No,13,3,3,80,1,6,5,3,5,4,0,3
RM038,35,26-35,No,Travel_Rarely,890,Sales,2,3,Marketing,1,49,4,Female,97,3,1,Sales Representative,4,Married,22874,20k-25k,9687,1,Y,No,13,3,1,80,0,2,3,3,2,2,2,2
RM041,35,26-35,No,Travel_Rarely,464,Research & Development,4,2,Other,1,53,3,Male,75,3,1,Laboratory Technician,4,Divorced,25320,25k-30k,10910,1,Y,No,12,3,3,80,1,1,3,3,1,0,0,0
RM050,35,26-35,No,Travel_Rarely,1229,Research & Development,8,1,Life Sciences,1,63,4,Male,36,4,1,Laboratory Technician,4,Married,13284,10k-15k,4892,1,Y,No,19,3,4,80,0,1,2,3,1,0,0,1
RM054,35,26-35,No,Non-Travel,1097,Research & Development,11,2,Medical,1,70,3,Male,79,2,3,Healthcare Representative,1,Married,20104,20k-25k,8302,2,Y,Yes,13,3,3,80,1,10,3,3,4,0,2,3
RM057,35,26-35,No,Travel_Frequently,853,Sales,18,5,Life Sciences,1,74,2,Male,71,3,3,Sales Executive,1,Married,25562,25k-30k,11031,1,Y,No,22,4,4,80,1,9,3,2,9,8,1,8
RM058,35,26-35,No,Travel_Rarely,1142,Research & Development,23,4,Medical,1,75,3,Female,30,3,1,Laboratory Technician,1,Married,35504,35k-40k,16002,3,Y,Yes,15,3,3,80,1,4,3,3,2,2,2,2
RM069,35,26-35,No,Travel_Frequently,664,Research & Development,1,3,Medical,1,88,2,Male,79,3,1,Research Scientist,1,Married,15236,15k-20k,5868,4,Y,No,13,3,4,80,1,5,2,2,3,2,1,2
RM077,35,26-35,No,Travel_Rarely,776,Sales,1,4,Marketing,1,100,3,Male,32,2,2,Sales Executive,1,Single,49532,45k-50k,23016,0,Y,No,14,3,2,80,0,16,2,3,15,13,2,
RM082,35,26-35,No,Travel_Rarely,1214,Research & Development,1,3,Medical,1,105,2,Male,30,2,1,Research Scientist,3,Single,56056,55k-60k,26278,1,Y,No,18,3,1,80,0,6,3,3,6,4,0,4
RM152,35,26-35,No,Travel_Rarely,662,Sales,1,5,Marketing,1,204,3,Male,94,3,3,Sales Executive,2,Married,26378,25k-30k,11439,1,Y,No,13,3,1,80,2,10,3,3,10,8,0,6
RM193,35,26-35,Yes,Travel_Rarely,556,Research & Development,23,2,Life Sciences,1,261,2,Male,50,2,2,Manufacturing Director,3,Married,34494,30k-35k,15497,3,Y,Yes,13,3,1,80,0,8,1,3,1,0,0,1
RM197,35,26-35,No,Travel_Frequently,138,Research & Development,2,3,Medical,1,269,2,Female,37,3,2,Laboratory Technician,2,Single,35472,35k-40k,15986,5,Y,No,11,3,4,80,0,10,5,3,6,2,1,2
RM229,35,26-35,No,Travel_Frequently,944,Sales,1,3,Marketing,1,314,3,Female,92,3,3,Sales Executive,3,Single,21692,20k-25k,9096,1,Y,No,14,3,1,80,0,10,3,4,10,7,0,8
RM277,35,26-35,No,Travel_Rarely,1315,Research & Development,22,3,Life Sciences,1,381,2,Female,71,4,3,Manager,2,Divorced,41700,40k-45k,19100,7,Y,No,18,3,2,80,1,10,6,2,7,7,6,2
RM298,35,26-35,No,Travel_Rarely,1232,Sales,16,3,Marketing,1,406,3,Male,96,3,3,Sales Executive,2,Married,13700,10k-15k,5100,0,Y,No,15,3,3,80,2,12,3,2,11,9,6,9
RM345,35,26-35,No,Travel_Rarely,1296,Research & Development,5,4,Technical Degree,1,464,3,Male,62,3,3,Manufacturing Director,2,Single,40028,40k-45k,18264,0,Y,No,13,3,4,80,0,17,5,3,16,6,0,13
RM373,35,26-35,No,Travel_Rarely,755,Research & Development,9,4,Life Sciences,1,496,3,Male,97,2,2,Healthcare Representative,2,Single,42288,40k-45k,19394,9,Y,No,19,3,3,80,0,10,5,3,1,1,0,0
RM431,35,26-35,No,Travel_Rarely,144,Research & Development,22,3,Life Sciences,1,577,4,Male,46,1,1,Laboratory Technician,3,Single,41950,40k-45k,19225,0,Y,No,15,3,3,80,0,6,2,3,5,4,4,3
RM439,35,26-35,No,Travel_Rarely,1276,Research & Development,16,3,Life Sciences,1,586,4,Male,72,3,3,Healthcare Representative,3,Married,32090,30k-35k,14295,4,Y,Yes,12,3,3,80,0,10,2,3,8,7,0,0
RM448,35,26-35,No,Travel_Rarely,619,Sales,1,3,Marketing,1,600,2,Male,85,3,2,Sales Executive,3,Married,40818,40k-45k,18659,9,Y,No,11,3,3,80,0,15,2,3,11,9,6,9
RM462,35,26-35,No,Travel_Rarely,195,Sales,1,3,Medical,1,620,1,Female,80,3,2,Sales Executive,3,Single,16896,15k-20k,6698,1,Y,No,16,3,4,80,0,5,3,3,5,4,0,3
RM484,35,26-35,No,Travel_Rarely,538,Research & Development,25,2,Other,1,652,1,Male,54,2,2,Laboratory Technician,4,Single,31508,30k-35k,14004,4,Y,No,14,3,4,80,0,9,3,3,3,2,0,2
RM509,35,26-35,No,Travel_Rarely,1017,Research & Development,6,4,Life Sciences,1,691,2,Male,82,1,2,Research Scientist,4,Single,42236,40k-45k,19368,1,Y,No,13,3,2,80,0,17,3,3,17,11,11,8
RM516,35,26-35,No,Non-Travel,727,Research & Development,3,3,Life Sciences,1,704,3,Male,41,2,1,Laboratory Technician,3,Married,37300,35k-40k,16900,1,Y,No,18,3,3,80,2,1,3,3,1,0,0,0
RM558,35,26-35,No,Non-Travel,1225,Research & Development,2,4,Life Sciences,1,771,4,Female,61,3,2,Healthcare Representative,1,Divorced,13022,10k-15k,4761,2,Y,No,11,3,1,80,1,16,2,4,1,0,0,0
RM581,35,26-35,No,Travel_Rarely,384,Sales,8,4,Life Sciences,1,805,1,Female,72,3,1,Sales Representative,4,Married,44134,40k-45k,20317,1,Y,No,16,3,2,80,1,3,1,2,3,2,0,2
RM597,35,26-35,No,Travel_Rarely,1258,Research & Development,1,4,Life Sciences,1,826,4,Female,40,4,1,Research Scientist,3,Single,30102,30k-35k,13301,3,Y,No,13,3,3,80,0,7,0,3,2,2,2,2
RM612,35,26-35,No,Travel_Rarely,950,Research & Development,7,3,Other,1,845,3,Male,59,3,3,Manufacturing Director,3,Single,41238,40k-45k,18869,3,Y,No,21,4,2,80,0,17,3,4,8,5,1,6
RM621,35,26-35,No,Travel_Rarely,1343,Research & Development,27,1,Medical,1,856,3,Female,53,2,1,Research Scientist,1,Single,39204,35k-40k,17852,1,Y,No,11,3,4,80,0,6,3,2,6,5,1,1
RM636,35,26-35,No,Travel_Rarely,607,Research & Development,9,3,Life Sciences,1,880,4,Female,66,2,3,Manufacturing Director,3,Married,50414,50k-55k,23457,1,Y,Yes,20,4,2,80,1,17,2,3,17,14,5,15
RM637,35,26-35,Yes,Travel_Frequently,130,Research & Development,25,4,Life Sciences,1,881,4,Female,96,3,1,Research Scientist,2,Divorced,36724,35k-40k,16612,1,Y,Yes,19,3,1,80,1,10,3,2,10,2,7,8
RM648,35,26-35,No,Travel_Rarely,672,Research & Development,25,3,Technical Degree,1,899,4,Male,78,2,3,Manufacturing Director,2,Married,21758,20k-25k,9129,3,Y,No,16,3,1,80,0,16,2,3,13,10,4,8
RM677,35,26-35,No,Travel_Rarely,1137,Research & Development,21,1,Life Sciences,1,942,4,Female,51,3,2,Healthcare Representative,4,Married,41840,40k-45k,19170,1,Y,Yes,25,4,4,80,1,10,2,1,10,6,0,7
RM699,35,26-35,No,Travel_Rarely,1219,Sales,18,3,Medical,1,975,3,Female,86,3,2,Sales Executive,3,Married,15858,15k-20k,6179,1,Y,No,16,3,2,80,0,5,3,3,5,2,1,0
RM705,35,26-35,No,Travel_Rarely,882,Sales,3,4,Life Sciences,1,984,4,Male,92,3,3,Sales Executive,4,Divorced,17124,15k-20k,6812,6,Y,No,13,3,2,80,1,12,2,3,10,9,0,8
RM726,35,26-35,Yes,Travel_Rarely,622,Research & Development,14,4,Other,1,1010,3,Male,39,2,1,Laboratory Technician,2,Divorced,23648,20k-25k,10074,1,Y,Yes,24,4,4,80,1,5,2,1,4,2,0,2
RM730,35,26-35,No,Travel_Rarely,583,Research & Development,25,4,Medical,1,1014,3,Female,57,3,3,Healthcare Representative,3,Divorced,17450,15k-20k,6975,1,Y,Yes,11,3,3,80,1,16,3,2,16,10,10,1
RM741,35,26-35,No,Travel_Rarely,802,Research & Development,10,3,Other,1,1028,2,Male,45,3,1,Laboratory Technician,4,Divorced,22582,20k-25k,9541,1,Y,No,20,4,1,80,1,3,4,2,3,2,1,2
RM792,35,26-35,Yes,Travel_Rarely,1204,Sales,4,3,Technical Degree,1,1100,4,Male,86,3,3,Sales Executive,1,Single,24166,20k-25k,10333,0,Y,Yes,22,4,1,80,0,9,2,3,8,7,4,7
RM821,35,26-35,No,Travel_Frequently,1182,Sales,11,2,Marketing,1,1137,4,Male,54,3,2,Sales Executive,4,Divorced,40500,40k-45k,18500,1,Y,No,11,3,4,80,1,5,3,3,5,2,0,2
RM836,35,26-35,No,Travel_Rarely,528,Human Resources,8,4,Technical Degree,1,1164,3,Male,100,3,1,Human Resources,3,Single,17716,15k-20k,7108,1,Y,No,17,3,2,80,0,6,2,1,5,4,1,4
RM841,35,26-35,No,Travel_Rarely,982,Research & Development,1,4,Medical,1,1172,4,Male,58,2,1,Laboratory Technician,3,Married,36180,35k-40k,16340,6,Y,No,12,3,2,80,1,10,2,3,8,0,1,7
RM847,35,26-35,No,Travel_Rarely,819,Research & Development,2,3,Life Sciences,1,1182,3,Male,44,2,3,Manufacturing Director,2,Divorced,42676,40k-45k,19588,2,Y,No,18,3,2,80,1,15,2,4,7,7,6,4
RM849,35,26-35,No,Travel_Frequently,636,Research & Development,4,4,Other,1,1185,4,Male,47,2,1,Laboratory Technician,4,Married,56574,55k-60k,26537,1,Y,No,13,3,2,80,1,2,2,4,2,2,2,2
RM871,35,26-35,No,Travel_Rarely,1361,Sales,17,4,Life Sciences,1,1218,3,Male,94,3,2,Sales Executive,1,Married,45552,45k-50k,21026,3,Y,Yes,15,3,4,80,3,15,2,3,7,7,1,7
RM889,35,26-35,No,Non-Travel,1212,Sales,8,2,Marketing,1,1243,3,Female,78,2,3,Sales Executive,4,Married,31010,30k-35k,13755,4,Y,Yes,11,3,2,80,1,16,6,2,13,2,4,12
RM925,35,26-35,No,Travel_Rarely,735,Research & Development,6,1,Life Sciences,1,1291,3,Male,66,3,1,Research Scientist,3,Married,15540,15k-20k,6020,0,Y,Yes,14,3,4,80,0,4,3,3,3,2,2,2
RM962,35,26-35,No,Travel_Frequently,482,Research & Development,4,4,Life Sciences,1,1350,3,Male,87,3,2,Research Scientist,3,Single,8880,5k-10k,2690,1,Y,Yes,11,3,2,80,0,9,3,3,9,6,1,1
RM974,35,26-35,No,Travel_Rarely,817,Research & Development,1,3,Medical,1,1369,4,Female,60,2,2,Laboratory Technician,4,Married,25192,25k-30k,10846,0,Y,No,12,3,2,80,1,10,0,3,9,7,0,0
RM982,35,26-35,Yes,Travel_Frequently,662,Sales,18,4,Marketing,1,1380,4,Female,67,3,2,Sales Executive,3,Married,50076,50k-55k,23288,0,Y,Yes,18,3,3,80,1,5,0,2,4,2,3,2
RM1003,35,26-35,No,Travel_Frequently,200,Research & Development,18,2,Life Sciences,1,1412,3,Male,60,3,3,Manufacturing Director,4,Single,43388,40k-45k,19944,2,Y,No,11,3,3,80,0,10,2,3,2,2,2,2
RM1060,35,26-35,No,Travel_Rarely,660,Sales,7,1,Life Sciences,1,1492,4,Male,76,3,1,Sales Representative,3,Married,35884,35k-40k,16192,1,Y,No,13,3,1,80,1,1,3,3,1,0,0,0
RM1082,35,26-35,No,Travel_Rarely,1029,Research & Development,16,3,Life Sciences,1,1529,4,Female,91,2,3,Healthcare Representative,2,Single,45890,45k-50k,21195,1,Y,No,19,3,4,80,0,11,3,1,11,8,3,3
RM1101,35,26-35,No,Travel_Rarely,1402,Sales,28,4,Life Sciences,1,1554,2,Female,98,2,1,Sales Representative,3,Married,55908,55k-60k,26204,0,Y,No,23,4,1,80,2,6,5,3,5,3,4,2
RM1109,35,26-35,No,Travel_Rarely,992,Research & Development,1,3,Medical,1,1564,4,Male,68,2,1,Laboratory Technician,1,Single,46962,45k-50k,21731,1,Y,No,19,3,2,80,0,3,3,3,3,0,1,2
RM1111,35,26-35,Yes,Travel_Rarely,104,Research & Development,2,3,Life Sciences,1,1569,1,Female,69,3,1,Laboratory Technician,1,Divorced,56738,55k-60k,26619,1,Y,Yes,12,3,4,80,1,1,2,3,1,0,0,0
RM1124,35,26-35,No,Travel_Rarely,670,Research & Development,10,4,Medical,1,1587,1,Female,51,3,2,Healthcare Representative,3,Single,11946,10k-15k,4223,3,Y,Yes,16,3,3,80,0,10,4,3,5,2,0,4
RM1131,35,26-35,No,Travel_Rarely,750,Research & Development,28,3,Life Sciences,1,1596,2,Male,46,4,2,Laboratory Technician,3,Married,54196,50k-55k,25348,1,Y,No,17,3,4,80,2,10,3,2,10,9,6,8
RM1135,35,26-35,No,Travel_Rarely,1349,Research & Development,7,2,Life Sciences,1,1601,3,Male,63,2,1,Laboratory Technician,4,Married,18926,15k-20k,7713,1,Y,No,18,3,4,80,1,1,5,2,1,0,0,1
RM1151,35,26-35,No,Travel_Rarely,819,Research & Development,18,5,Life Sciences,1,1621,2,Male,48,4,2,Research Scientist,1,Married,56124,55k-60k,26312,1,Y,No,11,3,4,80,0,16,2,3,16,15,1,10
RM1158,35,26-35,No,Non-Travel,208,Research & Development,8,4,Life Sciences,1,1630,3,Female,52,3,2,Healthcare Representative,3,Married,28000,25k-30k,12250,1,Y,No,12,3,4,80,1,15,5,3,14,11,2,9
RM1163,35,26-35,Yes,Travel_Rarely,737,Sales,10,3,Medical,1,1639,4,Male,55,2,3,Sales Executive,1,Married,46560,45k-50k,21530,9,Y,No,17,3,3,80,0,15,3,3,13,12,6,0
RM1168,35,26-35,Yes,Travel_Rarely,763,Sales,15,2,Medical,1,1645,1,Male,59,1,2,Sales Executive,4,Divorced,47696,45k-50k,22098,6,Y,Yes,14,3,4,80,2,7,2,2,2,2,2,2
RM1187,35,26-35,Yes,Travel_Frequently,880,Sales,12,4,Other,1,1667,4,Male,36,3,2,Sales Executive,4,Single,24328,20k-25k,10414,3,Y,Yes,24,4,1,80,0,13,2,4,11,9,6,7
RM1216,35,26-35,No,Travel_Frequently,146,Research & Development,2,4,Medical,1,1704,1,Male,79,2,1,Research Scientist,4,Single,31440,30k-35k,13970,0,Y,Yes,14,3,3,80,0,6,2,4,5,4,1,4
RM1233,35,26-35,No,Travel_Rarely,1370,Research & Development,27,4,Life Sciences,1,1728,4,Male,49,3,2,Manufacturing Director,3,Married,13802,10k-15k,5151,2,Y,No,16,3,2,80,1,17,3,3,7,7,0,7
RM1282,35,26-35,Yes,Travel_Rarely,303,Sales,27,3,Life Sciences,1,1797,3,Male,84,3,2,Sales Executive,4,Single,30484,30k-35k,13492,1,Y,Yes,18,3,4,80,0,10,2,3,10,7,7,7
RM1289,35,26-35,No,Non-Travel,1180,Research & Development,2,2,Medical,1,1804,2,Male,90,3,2,Manufacturing Director,4,Divorced,52384,50k-55k,24442,2,Y,No,14,3,3,80,1,15,6,3,7,7,1,7
RM1303,35,26-35,No,Travel_Rarely,185,Research & Development,23,4,Medical,1,1826,2,Male,91,1,1,Laboratory Technician,3,Married,22892,20k-25k,9696,0,Y,No,16,3,2,80,1,6,2,4,5,4,0,3
RM1346,35,26-35,No,Travel_Rarely,219,Research & Development,16,2,Other,1,1886,4,Female,44,2,2,Manufacturing Director,2,Married,54276,50k-55k,25388,0,Y,Yes,11,3,4,80,0,4,2,3,3,2,0,2
RM1381,35,26-35,No,Travel_Rarely,682,Sales,18,4,Medical,1,1945,2,Male,71,3,2,Sales Executive,1,Married,35450,35k-40k,15975,0,Y,No,16,3,4,80,1,6,2,1,5,3,0,4
RM1393,35,26-35,No,Travel_Rarely,1224,Sales,7,4,Life Sciences,1,1962,3,Female,55,3,2,Sales Executive,4,Married,30672,30k-35k,13586,1,Y,Yes,11,3,4,80,0,10,2,3,10,8,0,9
RM1423,35,26-35,No,TravelRarely,1490,Research & Development,11,4,Medical,1,2003,4,Male,43,3,1,Laboratory Technician,3,Married,43964,40k-45k,20232,7,Y,Yes,11,3,3,80,1,5,3,3,2,2,2,2
RM1425,35,26-35,No,Travel_Rarely,1395,Research & Development,9,4,Medical,1,2008,2,Male,48,3,2,Research Scientist,3,Single,40896,40k-45k,18698,1,Y,No,19,3,2,80,0,10,5,3,10,7,0,8
RM1451,35,26-35,No,Travel_Rarely,1146,Human Resources,26,4,Life Sciences,1,2040,3,Female,31,3,3,Human Resources,4,Single,36784,35k-40k,16642,1,Y,Yes,16,3,3,80,0,9,2,3,9,0,1,7
RM1457,35,26-35,No,Travel_Frequently,1199,Research & Development,18,4,Life Sciences,1,2049,3,Male,80,3,2,Healthcare Representative,3,Married,52688,50k-55k,24594,1,Y,Yes,14,3,4,80,2,10,2,4,10,2,0,2
RM1459,35,26-35,No,Travel_Rarely,287,Research & Development,1,4,Life Sciences,1,2052,3,Female,62,1,1,Research Scientist,4,Married,21404,20k-25k,8952,1,Y,No,12,3,4,80,1,4,5,3,4,3,1,1
RM010,36,36-45,No,Travel_Rarely,1299,Research & Development,27,3,Medical,1,13,3,Male,94,3,2,Healthcare Representative,3,Married,36654,35k-40k,16577,6,Y,No,13,3,2,80,2,17,3,2,7,7,7,7
RM022,36,36-45,Yes,Travel_Rarely,1218,Sales,9,4,Life Sciences,1,27,3,Male,82,2,1,Sales Representative,1,Single,17472,15k-20k,6986,7,Y,No,23,4,2,80,0,10,4,3,5,3,0,3
RM039,36,36-45,No,Travel_Rarely,852,Research & Development,5,4,Life Sciences,1,51,2,Female,82,2,1,Research Scientist,1,Married,29644,25k-30k,13072,9,Y,Yes,14,3,4,80,1,6,3,4,1,1,0,0
RM065,36,36-45,No,Travel_Rarely,1223,Research & Development,8,3,Technical Degree,1,83,3,Female,59,3,3,Healthcare Representative,3,Divorced,19904,15k-20k,8202,1,Y,No,13,3,2,80,3,17,2,3,17,14,12,8
RM067,36,36-45,No,Travel_Frequently,1195,Research & Development,11,3,Life Sciences,1,85,2,Male,95,2,2,Manufacturing Director,2,Single,48812,45k-50k,22656,1,Y,No,13,3,3,80,0,6,3,3,6,5,0,3
RM070,36,36-45,Yes,Travel_Rarely,318,Research & Development,9,3,Medical,1,90,4,Male,79,2,1,Research Scientist,3,Married,47054,45k-50k,21777,0,Y,Yes,17,3,1,80,1,2,0,2,1,0,0,
RM075,36,36-45,No,Travel_Rarely,132,Research & Development,6,3,Life Sciences,1,97,2,Female,55,4,1,Laboratory Technician,4,Married,47504,45k-50k,22002,3,Y,No,12,3,2,80,0,5,3,3,1,0,0,
RM118,36,36-45,No,Travel_Frequently,1467,Sales,11,2,Technical Degree,1,154,2,Female,92,3,3,Sales Executive,4,Married,49404,45k-50k,22952,0,Y,No,14,3,3,80,1,10,6,3,9,7,2,8
RM119,36,36-45,No,Travel_Rarely,922,Research & Development,3,2,Life Sciences,1,155,1,Female,39,3,1,Laboratory Technician,4,Divorced,8622,5k-10k,2561,5,Y,No,22,4,1,80,1,7,2,3,1,0,0,0
RM136,36,36-45,No,Travel_Rarely,216,Research & Development,6,2,Medical,1,178,2,Male,84,3,2,Manufacturing Director,2,Divorced,9138,5k-10k,2819,6,Y,No,20,4,4,80,2,7,0,3,3,2,0,1
RM173,36,36-45,No,Travel_Frequently,1480,Research & Development,3,2,Medical,1,238,4,Male,30,3,1,Laboratory Technician,2,Single,33624,30k-35k,15062,4,Y,No,12,3,3,80,0,13,3,2,8,7,7,2
RM208,36,36-45,No,Travel_Frequently,635,Research & Development,18,1,Medical,1,286,2,Female,73,3,1,Laboratory Technician,4,Single,18906,15k-20k,7703,1,Y,No,13,3,1,80,0,8,2,3,8,1,1,
RM221,36,36-45,No,Travel_Rarely,1396,Research & Development,5,2,Life Sciences,1,304,4,Male,62,3,2,Laboratory Technician,2,Single,23390,20k-25k,9945,8,Y,No,16,3,4,80,0,16,3,4,13,11,3,7
RM270,36,36-45,No,Travel_Rarely,1403,Research & Development,6,3,Life Sciences,1,373,4,Male,47,3,1,Laboratory Technician,4,Married,44002,40k-45k,20251,0,Y,No,11,3,3,80,1,16,4,3,15,13,10,11
RM292,36,36-45,No,Travel_Rarely,506,Research & Development,3,3,Technical Degree,1,397,3,Male,30,3,2,Research Scientist,2,Single,56070,55k-60k,26285,4,Y,No,12,3,4,80,0,10,2,3,8,0,7,7
RM299,36,36-45,No,Travel_Frequently,566,Research & Development,18,4,Life Sciences,1,407,3,Male,81,4,1,Laboratory Technician,4,Married,17744,15k-20k,7122,4,Y,No,18,3,4,80,2,4,2,3,1,0,0,0
RM306,36,36-45,No,Non-Travel,1105,Research & Development,24,4,Life Sciences,1,419,2,Female,47,3,2,Laboratory Technician,2,Married,17354,15k-20k,6927,7,Y,No,15,3,3,80,1,11,3,3,9,8,0,8
RM359,36,36-45,No,Non-Travel,845,Sales,1,5,Medical,1,479,4,Female,45,3,2,Sales Executive,4,Single,34052,30k-35k,15276,4,Y,No,15,3,2,80,0,7,6,3,1,0,0,
RM360,36,36-45,No,Travel_Frequently,541,Sales,3,4,Medical,1,481,1,Male,48,2,3,Sales Executive,4,Married,17992,15k-20k,7246,4,Y,No,11,3,1,80,1,16,2,3,13,9,1,
RM378,36,36-45,No,Travel_Rarely,329,Research & Development,2,3,Life Sciences,1,501,4,Female,96,3,1,Research Scientist,3,Married,27236,25k-30k,11868,4,Y,No,13,3,2,80,1,6,3,3,2,2,2,2
RM385,36,36-45,No,Travel_Rarely,164,Sales,2,2,Medical,1,513,2,Male,61,2,3,Sales Executive,3,Married,11118,10k-15k,3809,1,Y,No,13,3,2,80,2,10,2,3,10,9,9,0
RM443,36,36-45,No,Non-Travel,635,Sales,10,4,Medical,1,592,2,Male,32,3,3,Sales Executive,4,Single,34136,30k-35k,15318,1,Y,No,14,3,4,80,0,10,3,2,10,3,9,7
RM512,36,36-45,No,Travel_Rarely,913,Research & Development,9,2,Medical,1,699,2,Male,48,2,2,Manufacturing Director,2,Divorced,31368,30k-35k,13934,2,Y,Yes,11,3,3,80,1,13,2,3,3,2,0,2
RM542,36,36-45,No,Non-Travel,427,Research & Development,8,3,Life Sciences,1,742,1,Female,63,4,3,Research Director,1,Married,44170,40k-45k,20335,9,Y,No,14,3,1,80,1,10,2,3,8,7,0,5
RM570,36,36-45,No,Non-Travel,1434,Sales,8,4,Life Sciences,1,789,1,Male,76,2,3,Sales Executive,1,Single,31958,30k-35k,14229,1,Y,No,15,3,2,80,0,10,1,3,10,7,0,9
RM594,36,36-45,No,Travel_Rarely,676,Research & Development,1,3,Other,1,823,3,Female,35,3,2,Manufacturing Director,2,Married,50222,50k-55k,23361,0,Y,No,15,3,1,80,1,10,2,3,9,7,0,5
RM600,36,36-45,No,Travel_Rarely,1041,Human Resources,13,3,Human Resources,1,829,3,Male,36,3,1,Human Resources,2,Married,54554,50k-55k,25527,4,Y,No,13,3,2,80,1,8,2,3,5,2,0,4
RM622,36,36-45,No,Travel_Rarely,928,Sales,1,2,Life Sciences,1,857,2,Male,56,3,2,Sales Executive,4,Married,9146,5k-10k,2823,1,Y,Yes,14,3,4,80,1,18,1,2,18,14,4,11
RM634,36,36-45,No,Travel_Rarely,1278,Human Resources,8,3,Life Sciences,1,878,1,Male,77,2,1,Human Resources,1,Married,20770,20k-25k,8635,0,Y,No,21,4,3,80,0,6,3,3,5,4,0,3
RM665,36,36-45,No,Travel_Rarely,1425,Research & Development,14,1,Life Sciences,1,924,3,Male,68,3,2,Healthcare Representative,4,Married,13142,10k-15k,4821,0,Y,Yes,17,3,1,80,1,17,2,2,16,8,4,11
RM681,36,36-45,No,Travel_Rarely,188,Research & Development,7,4,Other,1,949,2,Male,65,3,1,Research Scientist,4,Single,50086,50k-55k,23293,2,Y,No,18,3,3,80,0,8,6,3,6,2,0,1
RM688,36,36-45,No,Travel_Rarely,938,Research & Development,2,4,Medical,1,958,3,Male,79,3,1,Laboratory Technician,3,Single,28074,25k-30k,12287,4,Y,No,21,4,3,80,0,16,6,3,11,8,3,9
